age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,subscription,balance_scaled,duration_scaled,previous_scaled,CLV_Score,CLV_Segment,age_group,Segment
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,0,0.0728033700724493,0.022163481089873933,0.0,0.0,Low Value,51-60,Low Value
50,admin.,single,secondary,no,330,yes,no,unknown,28,may,24,1,-1,0,unknown,no,0,0.07579939353222089,0.004880032533550223,0.0,0.0,Low Value,41-50,Low Value
55,blue-collar,married,secondary,no,284,yes,yes,unknown,28,may,157,3,-1,0,unknown,no,0,0.07538176601964666,0.03192354615697438,0.0,0.0,Low Value,51-60,Medium Value
29,admin.,married,secondary,no,445,yes,no,unknown,28,may,489,2,-1,0,unknown,no,0,0.07684346231365642,0.0994306628710858,0.0,0.0,Low Value,18-30,VIP
32,services,married,secondary,no,172,yes,no,unknown,28,may,84,3,-1,0,unknown,no,0,0.07436493381511812,0.01708011386742578,0.0,0.0,Low Value,31-40,Low Value
27,management,single,tertiary,no,1995,yes,no,unknown,28,may,239,2,-1,0,unknown,no,0,0.09091569371561384,0.04859699064660431,0.0,0.0,Low Value,18-30,High Value
36,management,married,tertiary,no,771,yes,no,unknown,28,may,357,1,-1,0,unknown,no,0,0.07980317033755198,0.07259048393655958,0.0,0.0,Low Value,31-40,High Value
33,admin.,married,secondary,no,393,yes,no,unknown,28,may,383,1,-1,0,unknown,no,0,0.07637136164726818,0.07787718584790565,0.0,0.0,Low Value,31-40,High Value
32,admin.,married,tertiary,no,-421,yes,yes,unknown,28,may,101,2,-1,0,unknown,no,0,0.06898117044649829,0.020536803578690525,0.0,0.0,Low Value,31-40,Low Value
48,management,married,secondary,no,99,yes,no,unknown,28,may,344,1,-1,0,unknown,no,0,0.07370217711038078,0.06994713298088653,0.0,0.0,Low Value,41-50,High Value
47,admin.,divorced,secondary,no,-480,no,no,unknown,28,may,360,1,-1,0,unknown,no,0,0.068445517767327,0.07320048800325335,0.0,0.0,Low Value,41-50,High Value
36,management,married,secondary,no,10,no,yes,unknown,28,may,310,2,-1,0,unknown,no,0,0.07289415866213934,0.06303375355835705,0.0,0.0,Low Value,31-40,High Value
29,management,married,tertiary,no,8089,yes,no,unknown,28,may,314,2,-1,0,unknown,no,0,0.14624226027272894,0.06384709231394876,0.0,0.0,Low Value,18-30,VIP
35,management,single,secondary,no,73,yes,no,unknown,28,may,79,2,-1,0,unknown,no,0,0.07346612677718665,0.016063440422936153,0.0,0.0,Low Value,31-40,Low Value
48,blue-collar,married,primary,no,134,yes,no,unknown,28,may,315,2,-1,0,unknown,no,0,0.07401993717429595,0.06405042700284669,0.0,0.0,Low Value,41-50,High Value
29,admin.,married,secondary,no,5605,yes,no,unknown,28,may,117,2,-1,0,unknown,no,0,0.12369037459372106,0.02379015860105734,0.0,0.0,Low Value,18-30,VIP
28,services,single,secondary,no,3331,yes,no,unknown,28,may,229,2,-1,0,unknown,no,0,0.10304504929820421,0.04656364375762505,0.0,0.0,Low Value,18-30,VIP
27,self-employed,single,tertiary,no,5214,yes,no,unknown,28,may,94,1,-1,0,unknown,no,0,0.1201405407368402,0.01911346075640504,0.0,0.0,Low Value,18-30,VIP
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,0,0.07057904962504313,0.1244408296055307,0.0,0.0,Low Value,51-60,VIP
40,technician,single,tertiary,no,-89,yes,no,unknown,28,may,83,4,-1,0,unknown,no,0,0.07199535162420788,0.016876779178527857,0.0,0.0,Low Value,31-40,Low Value
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,0,0.07434677609718011,0.06872712484749899,0.0,0.0,Low Value,51-60,High Value
28,technician,single,secondary,no,1417,yes,no,unknown,28,may,491,1,-1,0,unknown,no,0,0.08566811323152906,0.09983733224888165,0.0,0.0,Low Value,18-30,VIP
42,management,single,tertiary,no,4264,yes,no,unknown,28,may,882,1,-1,0,unknown,no,0,0.11151562471628566,0.1793411956079707,0.0,0.0,Low Value,41-50,VIP
28,student,single,secondary,no,949,yes,no,unknown,28,may,1730,1,-1,0,unknown,yes,1,0.08141920723403484,0.35176901179341197,0.0,474.5,VIP,18-30,VIP
27,admin.,single,secondary,no,242,yes,yes,unknown,28,may,83,1,-1,0,unknown,no,0,0.07500045394294846,0.016876779178527857,0.0,0.0,Low Value,18-30,Low Value
33,admin.,single,primary,no,-258,yes,no,unknown,28,may,193,2,-1,0,unknown,no,0,0.07046102445844607,0.03924359495729971,0.0,0.0,Low Value,31-40,Medium Value
34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,unknown,no,0,0.0737566502641948,0.05063033753558357,0.0,0.0,Low Value,31-40,Medium Value
29,blue-collar,married,primary,no,1280,yes,no,unknown,28,may,629,2,-1,0,unknown,no,0,0.08442430955277541,0.12789751931679544,0.0,0.0,Low Value,18-30,VIP
34,blue-collar,married,secondary,no,504,yes,no,unknown,28,may,260,2,-1,0,unknown,no,0,0.07737911499282771,0.052867019113460756,0.0,0.0,Low Value,31-40,High Value
31,management,single,tertiary,no,-160,yes,no,unknown,28,may,202,2,-1,0,unknown,no,0,0.07135075263740853,0.04107360715738105,0.0,0.0,Low Value,31-40,Medium Value
31,admin.,single,secondary,no,1306,yes,no,unknown,28,may,217,5,-1,0,unknown,no,0,0.08466035988596954,0.044123627490849936,0.0,0.0,Low Value,31-40,High Value
36,blue-collar,single,secondary,no,3254,yes,no,unknown,28,may,300,3,-1,0,unknown,no,0,0.10234597715759085,0.061000406669377796,0.0,0.0,Low Value,31-40,VIP
26,blue-collar,single,secondary,no,419,yes,no,unknown,28,may,94,3,-1,0,unknown,no,0,0.07660741198046231,0.01911346075640504,0.0,0.0,Low Value,18-30,Low Value
34,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,157,2,-1,0,unknown,no,0,0.07227679625224702,0.03192354615697438,0.0,0.0,Low Value,31-40,Low Value
30,entrepreneur,married,secondary,no,2926,yes,no,unknown,28,may,238,8,-1,0,unknown,no,0,0.09936811141575727,0.04839365595770639,0.0,0.0,Low Value,18-30,High Value
33,management,single,tertiary,no,-61,no,no,unknown,28,may,50,2,-1,0,unknown,no,0,0.07224955967534001,0.010166734444896299,0.0,0.0,Low Value,31-40,Low Value
39,admin.,divorced,secondary,no,22,no,no,unknown,28,may,121,3,-1,0,unknown,no,0,0.0730031049697674,0.024603497356649046,0.0,0.0,Low Value,31-40,Low Value
45,services,married,secondary,no,-36,yes,yes,unknown,28,may,389,4,-1,0,unknown,no,0,0.07247653114956513,0.07909719398129321,0.0,0.0,Low Value,41-50,High Value
35,management,single,unknown,no,137,no,no,unknown,28,may,667,3,-1,0,unknown,no,0,0.07404717375120295,0.13562423749491664,0.0,0.0,Low Value,31-40,VIP
25,blue-collar,divorced,secondary,no,2428,yes,no,unknown,28,may,376,4,-1,0,unknown,no,0,0.0948468396491929,0.07645384302562017,0.0,0.0,Low Value,18-30,VIP
57,admin.,married,secondary,no,100,no,no,unknown,28,may,23,16,-1,0,unknown,no,0,0.07371125596934978,0.004676697844652297,0.0,0.0,Low Value,51-60,Low Value
54,retired,married,secondary,no,24,yes,no,unknown,28,may,404,1,-1,0,unknown,no,0,0.07302126268770542,0.0821472143147621,0.0,0.0,Low Value,51-60,High Value
30,student,single,tertiary,no,2030,yes,no,unknown,28,may,27,2,-1,0,unknown,no,0,0.09123345377952899,0.005490036600244001,0.0,0.0,Low Value,18-30,Medium Value
26,student,single,tertiary,no,0,yes,no,unknown,28,may,124,1,-1,0,unknown,no,0,0.0728033700724493,0.025213501423342822,0.0,0.0,Low Value,18-30,Low Value
33,technician,single,secondary,no,-409,yes,no,unknown,28,may,96,1,-1,0,unknown,no,0,0.06909011675412635,0.019520130134200894,0.0,0.0,Low Value,31-40,Low Value
26,technician,single,secondary,no,855,yes,no,unknown,28,may,87,2,-1,0,unknown,no,0,0.08056579449094839,0.01769011793411956,0.0,0.0,Low Value,18-30,Low Value
53,admin.,married,secondary,no,614,yes,no,unknown,28,may,126,2,-1,0,unknown,no,0,0.07837778947941823,0.025620170801138674,0.0,0.0,Low Value,51-60,Medium Value
35,admin.,single,secondary,no,3,yes,no,unknown,28,may,330,5,-1,0,unknown,no,0,0.07283060664935631,0.06710044733631558,0.0,0.0,Low Value,31-40,High Value
27,technician,single,secondary,no,648,yes,no,unknown,28,may,198,3,-1,0,unknown,no,0,0.07868647068436439,0.04026026840178935,0.0,0.0,Low Value,18-30,Medium Value
35,self-employed,single,tertiary,no,935,yes,no,unknown,28,may,259,2,-1,0,unknown,no,0,0.08129210320846877,0.05266368442456283,0.0,0.0,Low Value,31-40,High Value
39,services,married,secondary,no,695,yes,no,unknown,28,may,429,10,-1,0,unknown,no,0,0.07911317705590762,0.08723058153721025,0.0,0.0,Low Value,31-40,VIP
32,admin.,single,secondary,no,73,yes,no,unknown,28,may,545,1,-1,0,unknown,no,0,0.07346612677718665,0.11081740544936966,0.0,0.0,Low Value,31-40,VIP
31,blue-collar,married,secondary,no,1039,yes,no,unknown,28,may,44,7,-1,0,unknown,no,0,0.08223630454124527,0.008946726311508743,0.0,0.0,Low Value,31-40,Low Value
34,management,married,tertiary,no,-304,yes,no,unknown,28,may,279,2,-1,0,unknown,no,0,0.07004339694587185,0.05673037820252135,0.0,0.0,Low Value,31-40,Medium Value
38,blue-collar,single,unknown,no,241,yes,no,unknown,28,may,172,2,-1,0,unknown,no,0,0.07499137508397945,0.03497356649044327,0.0,0.0,Low Value,31-40,Medium Value
39,management,divorced,tertiary,no,133,yes,no,unknown,28,may,136,2,-1,0,unknown,no,0,0.07401085831532694,0.027653517690117934,0.0,0.0,Low Value,31-40,Low Value
46,admin.,married,secondary,no,1328,yes,no,unknown,28,may,82,6,-1,0,unknown,no,0,0.08486009478328764,0.01667344448962993,0.0,0.0,Low Value,41-50,Medium Value
29,blue-collar,single,secondary,no,0,yes,no,unknown,28,may,324,4,-1,0,unknown,no,0,0.0728033700724493,0.06588043920292802,0.0,0.0,Low Value,18-30,High Value
47,services,divorced,secondary,no,-288,yes,no,unknown,28,may,107,7,-1,0,unknown,no,0,0.07018865868937593,0.02175681171207808,0.0,0.0,Low Value,41-50,Low Value
53,management,married,tertiary,no,3443,yes,no,unknown,28,may,48,2,-1,0,unknown,no,0,0.10406188150273274,0.009760065067100447,0.0,0.0,Low Value,51-60,High Value
29,management,divorced,tertiary,no,415,yes,yes,unknown,28,may,449,4,-1,0,unknown,no,0,0.07657109654458628,0.09129727531516876,0.0,0.0,Low Value,18-30,VIP
58,retired,married,secondary,no,255,no,no,unknown,28,may,362,3,-1,0,unknown,no,0,0.07511847910954553,0.07360715738104921,0.0,0.0,Low Value,51-60,High Value
34,technician,married,secondary,no,6,yes,no,unknown,28,may,99,2,-1,0,unknown,no,0,0.07285784322626333,0.020130134200894673,0.0,0.0,Low Value,31-40,Low Value
26,blue-collar,married,secondary,no,-284,yes,no,unknown,28,may,207,3,-1,0,unknown,no,0,0.07022497412525194,0.04209028060187068,0.0,0.0,Low Value,18-30,Medium Value
31,management,single,tertiary,no,305,yes,no,unknown,28,may,297,14,-1,0,unknown,no,0,0.07557242205799576,0.06039040260268402,0.0,0.0,Low Value,31-40,High Value
55,blue-collar,married,primary,no,81,yes,no,unknown,28,may,172,1,-1,0,unknown,no,0,0.07353875764893869,0.03497356649044327,0.0,0.0,Low Value,51-60,Medium Value
30,blue-collar,married,primary,no,2607,yes,no,unknown,28,may,158,10,-1,0,unknown,no,0,0.09647195540464476,0.032126880845872306,0.0,0.0,Low Value,18-30,High Value
29,blue-collar,married,secondary,no,201,yes,no,unknown,28,may,180,2,-1,0,unknown,no,0,0.07462822072521927,0.036600244001626675,0.0,0.0,Low Value,18-30,Medium Value
44,technician,married,secondary,no,265,yes,no,unknown,28,may,453,2,-1,0,unknown,no,0,0.07520926769923557,0.09211061407076047,0.0,0.0,Low Value,41-50,VIP
33,blue-collar,married,secondary,no,625,yes,no,unknown,28,may,410,1,-1,0,unknown,no,0,0.07847765692807729,0.08336722244814965,0.0,0.0,Low Value,31-40,High Value
42,blue-collar,married,secondary,no,1134,yes,no,unknown,28,may,424,3,-1,0,unknown,no,0,0.08309879614330072,0.08621390809272061,0.0,0.0,Low Value,41-50,VIP
57,unknown,married,unknown,no,327,yes,no,unknown,28,may,74,2,-1,0,unknown,no,0,0.07577215695531386,0.015046766978446523,0.0,0.0,Low Value,51-60,Low Value
38,technician,married,tertiary,no,-1350,yes,yes,unknown,28,may,96,4,-1,0,unknown,no,0,0.06054691046429286,0.019520130134200894,0.0,0.0,Low Value,31-40,Low Value
22,blue-collar,single,primary,no,3198,yes,no,unknown,28,may,109,2,-1,0,unknown,no,0,0.10183756105532657,0.022163481089873933,0.0,0.0,Low Value,18-30,High Value
36,blue-collar,single,primary,no,2176,yes,no,unknown,28,may,52,2,-1,0,unknown,no,0,0.0925589671890037,0.01057340382269215,0.0,0.0,Low Value,31-40,Medium Value
39,blue-collar,married,primary,no,-310,yes,yes,unknown,28,may,26,5,-1,0,unknown,no,0,0.06998892379205782,0.005286701911346075,0.0,0.0,Low Value,31-40,Low Value
45,services,married,secondary,no,692,yes,no,unknown,28,may,506,2,-1,0,unknown,no,0,0.07908594047900061,0.10288735258235054,0.0,0.0,Low Value,41-50,VIP
35,blue-collar,married,primary,no,4366,yes,no,unknown,28,may,173,3,-1,0,unknown,no,0,0.11244166833112415,0.0351769011793412,0.0,0.0,Low Value,31-40,VIP
22,services,single,primary,no,35,yes,no,unknown,28,may,106,3,-1,0,unknown,no,0,0.07312113013636447,0.021553477023180154,0.0,0.0,Low Value,18-30,Low Value
56,management,divorced,tertiary,no,442,no,no,unknown,28,may,77,3,-1,0,unknown,no,0,0.07681622573674941,0.0156567710451403,0.0,0.0,Low Value,51-60,Low Value
31,management,single,tertiary,no,44,no,no,unknown,28,may,95,2,-1,0,unknown,no,0,0.0732028398670855,0.01931679544530297,0.0,0.0,Low Value,31-40,Low Value
51,technician,divorced,secondary,no,0,yes,no,unknown,28,may,463,2,-1,0,unknown,no,0,0.0728033700724493,0.09414396095973973,0.0,0.0,Low Value,51-60,VIP
37,services,single,tertiary,no,223,yes,no,unknown,28,may,25,1,-1,0,unknown,no,0,0.07482795562253737,0.005083367222448149,0.0,0.0,Low Value,31-40,Low Value
32,technician,single,tertiary,no,92,yes,no,unknown,28,may,116,1,-1,0,unknown,no,0,0.07363862509759775,0.023586823912159414,0.0,0.0,Low Value,31-40,Low Value
39,services,married,secondary,no,-971,yes,yes,unknown,28,may,104,2,-1,0,unknown,no,0,0.06398779801354566,0.0211468076453843,0.0,0.0,Low Value,31-40,Low Value
32,technician,single,secondary,no,1307,yes,no,unknown,28,may,267,2,-1,0,unknown,no,0,0.08466943874493854,0.05429036193574624,0.0,0.0,Low Value,31-40,High Value
30,services,married,secondary,no,179,yes,no,unknown,28,may,64,1,-1,0,unknown,no,0,0.07442848582790115,0.013013420089467263,0.0,0.0,Low Value,18-30,Low Value
31,blue-collar,married,secondary,no,1117,yes,no,unknown,28,may,340,3,-1,0,unknown,no,0,0.08294445554082763,0.06913379422529484,0.0,0.0,Low Value,31-40,High Value
51,management,single,unknown,no,-461,yes,no,unknown,28,may,33,2,-1,0,unknown,no,0,0.0686180160877381,0.0067100447336315575,0.0,0.0,Low Value,51-60,Low Value
27,services,single,tertiary,no,5883,yes,no,unknown,28,may,325,2,-1,0,unknown,no,0,0.1262142973871044,0.06608377389182594,0.0,0.0,Low Value,18-30,VIP
33,blue-collar,married,primary,no,-342,yes,no,unknown,28,may,528,2,-1,0,unknown,no,0,0.06969840030504967,0.10736071573810492,0.0,0.0,Low Value,31-40,VIP
24,services,single,tertiary,no,1385,yes,no,unknown,28,may,1277,2,-1,0,unknown,no,0,0.08537758974452092,0.2596583977226515,0.0,0.0,Low Value,18-30,VIP
52,blue-collar,married,primary,no,-211,yes,yes,unknown,28,may,153,2,-1,0,unknown,no,0,0.0708877308299893,0.031110207401382674,0.0,0.0,Low Value,51-60,Low Value
39,blue-collar,married,secondary,no,2612,yes,no,unknown,28,may,363,4,-1,0,unknown,no,0,0.09651734969948977,0.07381049206994714,0.0,0.0,Low Value,31-40,VIP
31,blue-collar,single,primary,no,124,yes,no,unknown,28,may,411,3,-1,0,unknown,no,0,0.07392914858460589,0.08357055713704759,0.0,0.0,Low Value,31-40,High Value
33,admin.,married,secondary,yes,-675,yes,no,unknown,28,may,245,2,-1,0,unknown,no,0,0.06667514026837108,0.049816998779991864,0.0,0.0,Low Value,31-40,Medium Value
27,management,single,tertiary,no,3104,yes,no,unknown,28,may,160,2,-1,0,unknown,no,0,0.10098414831224012,0.032533550223668155,0.0,0.0,Low Value,18-30,High Value
44,technician,married,secondary,no,398,yes,no,unknown,28,may,140,5,-1,0,unknown,no,0,0.07641675594211321,0.028466856445709638,0.0,0.0,Low Value,41-50,Medium Value
56,technician,divorced,secondary,no,77,yes,yes,unknown,28,may,25,2,-1,0,unknown,no,0,0.07350244221306267,0.005083367222448149,0.0,0.0,Low Value,51-60,Low Value
50,technician,divorced,unknown,no,2706,yes,no,unknown,28,may,179,3,-1,0,unknown,no,0,0.09737076244257623,0.03639690931272875,0.0,0.0,Low Value,41-50,High Value
54,management,divorced,tertiary,no,192,yes,no,unknown,28,may,157,3,-1,0,unknown,no,0,0.07454651099449822,0.03192354615697438,0.0,0.0,Low Value,51-60,Medium Value
33,admin.,married,tertiary,no,957,yes,no,unknown,28,may,361,4,-1,0,unknown,no,0,0.08149183810578688,0.07340382269215127,0.0,0.0,Low Value,31-40,High Value
51,blue-collar,married,primary,no,593,yes,no,unknown,28,may,157,2,-1,0,unknown,no,0,0.07818713344106913,0.03192354615697438,0.0,0.0,Low Value,51-60,Medium Value
32,management,single,tertiary,no,1493,yes,no,unknown,28,may,65,11,-1,0,unknown,no,0,0.08635810651317344,0.013216754778365189,0.0,0.0,Low Value,31-40,Medium Value
32,blue-collar,married,secondary,no,0,yes,no,unknown,28,may,386,3,-1,0,unknown,no,0,0.0728033700724493,0.07848718991459942,0.0,0.0,Low Value,31-40,High Value
35,blue-collar,married,primary,no,51,yes,no,unknown,28,may,593,2,-1,0,unknown,no,0,0.07326639187986855,0.12057747051647011,0.0,0.0,Low Value,31-40,VIP
47,technician,married,secondary,no,-938,yes,no,unknown,28,may,176,2,-1,0,unknown,no,0,0.06428740035952282,0.03578690524603497,0.0,0.0,Low Value,41-50,Low Value
49,blue-collar,married,secondary,no,457,yes,yes,unknown,28,may,189,2,-1,0,unknown,no,0,0.07695240862128448,0.038430256201708014,0.0,0.0,Low Value,41-50,Medium Value
54,technician,married,tertiary,yes,337,yes,no,unknown,28,may,302,2,-1,0,unknown,no,0,0.07586294554500392,0.061407076047173645,0.0,0.0,Low Value,51-60,High Value
31,admin.,single,tertiary,no,1531,yes,no,unknown,28,may,48,5,-1,0,unknown,no,0,0.08670310315399561,0.009760065067100447,0.0,0.0,Low Value,31-40,Medium Value
26,services,married,secondary,no,33,yes,no,unknown,28,may,51,4,-1,0,unknown,no,0,0.07310297241842646,0.010370069133794225,0.0,0.0,Low Value,18-30,Low Value
42,technician,divorced,secondary,no,0,yes,no,unknown,28,may,471,2,-1,0,unknown,no,0,0.0728033700724493,0.09577063847092314,0.0,0.0,Low Value,41-50,VIP
45,technician,single,tertiary,no,5336,no,no,unknown,28,may,99,2,-1,0,unknown,no,0,0.12124816153105879,0.020130134200894673,0.0,0.0,Low Value,41-50,VIP
36,technician,married,secondary,yes,947,yes,no,unknown,28,may,452,2,-1,0,unknown,no,0,0.08140104951609682,0.09190727938186255,0.0,0.0,Low Value,31-40,VIP
40,admin.,married,secondary,no,2,no,no,unknown,28,may,187,3,-1,0,unknown,no,0,0.07282152779038731,0.03802358682391216,0.0,0.0,Low Value,31-40,Medium Value
45,admin.,married,secondary,no,935,yes,yes,unknown,28,may,22,7,-1,0,unknown,no,0,0.08129210320846877,0.004473363155754371,0.0,0.0,Low Value,41-50,Low Value
27,management,single,tertiary,no,731,yes,no,unknown,28,may,335,2,-1,0,unknown,no,0,0.0794400159787918,0.0681171207808052,0.0,0.0,Low Value,18-30,High Value
51,blue-collar,married,primary,no,-1,no,no,unknown,28,may,110,8,-1,0,unknown,no,0,0.0727942912134803,0.022366815778771858,0.0,0.0,Low Value,51-60,Low Value
30,technician,single,tertiary,no,419,yes,yes,unknown,28,may,299,3,-1,0,unknown,no,0,0.07660741198046231,0.06079707198047987,0.0,0.0,Low Value,18-30,High Value
28,admin.,married,secondary,no,22171,yes,no,unknown,28,may,85,3,-1,0,unknown,no,0,0.27409075227425417,0.01728344855632371,0.0,0.0,Low Value,18-30,VIP
32,self-employed,married,secondary,no,-33,yes,no,unknown,28,may,234,3,-1,0,unknown,no,0,0.07250376772647214,0.04758031720211468,0.0,0.0,Low Value,31-40,Medium Value
57,admin.,divorced,secondary,no,-140,yes,no,unknown,28,may,264,2,-1,0,unknown,no,0,0.07153232981678863,0.05368035786905246,0.0,0.0,Low Value,51-60,Medium Value
31,admin.,married,secondary,no,439,no,no,unknown,28,may,233,4,-1,0,unknown,no,0,0.0767889891598424,0.04737698251321675,0.0,0.0,Low Value,31-40,Medium Value
47,technician,married,unknown,no,-598,yes,no,unknown,28,may,239,4,-1,0,unknown,no,0,0.06737421240898445,0.04859699064660431,0.0,0.0,Low Value,41-50,Medium Value
34,blue-collar,married,secondary,no,261,yes,no,unknown,28,may,611,3,-1,0,unknown,no,0,0.07517295226335954,0.12423749491663277,0.0,0.0,Low Value,31-40,VIP
