age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,subscription,balance_scaled,duration_scaled,previous_scaled,CLV_Score,CLV_Segment,age_group
31,admin.,single,secondary,no,0,yes,yes,unknown,29,may,183,3,-1,0,unknown,no,0,0.0728033700724493,0.037210248068320455,0.0,0.047564759456720784,Medium Value,31-40
59,technician,married,primary,no,3163,yes,no,unknown,29,may,240,2,-1,0,unknown,no,0,0.1015198009914114,0.048800325335502236,0.0,0.06539999809635637,VIP,51-60
45,housemaid,married,secondary,no,1041,yes,no,unknown,29,may,238,3,-1,0,unknown,no,0,0.08225446225918327,0.04839365595770639,0.0,0.05564532791690355,High Value,41-50
38,blue-collar,married,primary,no,714,yes,no,unknown,29,may,225,3,-1,0,unknown,no,0,0.07928567537631871,0.045750305002033344,0.0,0.053367929188769356,High Value,31-40
56,services,married,secondary,no,705,yes,no,unknown,29,may,151,2,-1,0,unknown,no,0,0.07920396564559767,0.030703538023586822,0.0,0.04881304422987488,Medium Value,51-60
37,blue-collar,married,primary,no,1053,yes,no,unknown,29,may,194,2,-1,0,unknown,no,0,0.08236340856681133,0.03944692964619764,0.0,0.05301578317726496,High Value,31-40
29,management,married,tertiary,no,1366,yes,no,unknown,29,may,273,3,-1,0,unknown,no,0,0.08520509142410983,0.05551037006913379,0.0,0.05925565673279505,High Value,18-30
40,blue-collar,divorced,unknown,no,1171,yes,no,unknown,29,may,431,2,-1,0,unknown,no,0,0.08343471392515389,0.0876372509150061,0.0,0.06800853223707877,VIP,31-40
59,retired,married,secondary,no,9976,yes,no,unknown,29,may,57,2,-1,0,unknown,no,0,0.16337406714724095,0.011590077267181781,0.0,0.08516405675377502,VIP,51-60
29,blue-collar,single,secondary,no,-20,yes,no,unknown,29,may,814,2,-1,0,unknown,yes,1,0.0726217928930692,0.16551443676291175,0.0,0.08596522747540813,VIP,18-30
25,unemployed,married,secondary,no,285,yes,no,unknown,29,may,859,2,-1,0,unknown,no,0,0.07539084487861566,0.1746644977633184,0.0,0.09009477176830336,VIP,18-30
51,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,-1,0,unknown,no,0,0.08046592704228933,0.03741358275721838,0.0,0.05145703834831018,Medium Value,51-60
38,management,divorced,tertiary,no,4692,yes,no,unknown,29,may,1363,2,-1,0,unknown,yes,1,0.11540137635501971,0.2771451809678731,0.0,0.14084424246787178,VIP,31-40
42,blue-collar,married,secondary,no,205,yes,yes,unknown,29,may,313,2,-1,0,unknown,no,0,0.07466453616109528,0.06364375762505084,0.0,0.05642539536806289,High Value,41-50
32,blue-collar,married,secondary,no,298,yes,no,unknown,29,may,142,7,-1,0,unknown,no,0,0.07550887004521273,0.02887352582350549,0.0,0.04641649276965801,Medium Value,31-40
31,services,single,secondary,no,203,yes,no,unknown,29,may,442,3,-1,0,unknown,no,0,0.07464637844315727,0.08987393249288328,0.0,0.06428536896944362,High Value,31-40
34,blue-collar,married,primary,no,1031,yes,no,unknown,29,may,751,3,-1,0,unknown,yes,1,0.08216367366949323,0.15270435136234242,0.0,0.08689314224344935,VIP,31-40
43,technician,married,secondary,no,-235,yes,yes,unknown,29,may,260,2,-1,0,unknown,no,0,0.07066983821473317,0.052867019113460756,0.0,0.05119502484140481,Medium Value,41-50
42,admin.,single,primary,no,629,yes,no,unknown,29,may,164,3,-1,0,unknown,no,0,0.0785139723639533,0.03334688897925986,0.0,0.04926105287575461,Medium Value,41-50
30,blue-collar,married,secondary,no,125,yes,no,unknown,29,may,238,2,-1,0,unknown,no,0,0.0739382274435749,0.04839365595770639,0.0,0.051487210509099365,Medium Value,18-30
53,blue-collar,married,primary,no,95,yes,no,unknown,29,may,53,3,-1,0,unknown,no,0,0.07366586167450476,0.010776738511590077,0.0,0.0400659523907294,Low Value,51-60
48,blue-collar,married,unknown,no,2201,yes,no,unknown,29,may,364,2,-1,0,unknown,no,0,0.09278593866322882,0.07401382675884506,0.0,0.06859711735926793,VIP,41-50
32,management,single,tertiary,no,406,no,no,unknown,29,may,35,24,-1,0,unknown,no,0,0.07648938681386525,0.0071167141114274095,0.0,0.04037970764036085,Low Value,31-40
29,blue-collar,single,secondary,no,0,yes,no,unknown,29,may,106,4,-1,0,unknown,no,0,0.0728033700724493,0.021553477023180154,0.0,0.0428677281431787,Low Value,18-30
27,technician,single,secondary,no,357,yes,no,unknown,29,may,382,3,-1,0,unknown,no,0,0.076044522724384,0.07767385115900773,0.0,0.06132441670989432,High Value,18-30
39,blue-collar,married,primary,no,0,no,no,unknown,29,may,191,5,-1,0,unknown,no,0,0.0728033700724493,0.03883692557950386,0.0,0.04805276271007581,Medium Value,31-40
40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,unknown,no,0,0.0752637408530496,0.09821065473769824,0.0,0.06709506684783427,VIP,31-40
40,management,married,secondary,no,1576,yes,yes,unknown,29,may,253,3,-1,0,unknown,no,0,0.08711165180760083,0.05144367629117527,0.0,0.058988928791153,High Value,31-40
46,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,328,2,-1,0,unknown,no,0,0.0728033700724493,0.06669377795851972,0.0,0.05640981842378057,High Value,41-50
34,services,married,secondary,no,88,yes,yes,unknown,29,may,82,2,-1,0,unknown,no,0,0.07360230966172172,0.01667344448962993,0.0,0.04180318817774984,Low Value,31-40
58,technician,married,secondary,no,4299,yes,no,unknown,29,may,348,3,-1,0,unknown,no,0,0.11183338478020083,0.07076047173647824,0.0,0.07714483391104389,VIP,51-60
49,blue-collar,married,primary,no,287,yes,no,unknown,29,may,155,2,-1,0,unknown,no,0,0.07540900259655367,0.031516876779178526,0.0,0.04715956433203039,Medium Value,41-50
30,blue-collar,married,secondary,no,486,yes,no,unknown,29,may,1109,3,-1,0,unknown,yes,1,0.07721569553138563,0.22549816998779992,0.0,0.10625729876203278,VIP,18-30
44,blue-collar,single,primary,no,1593,yes,no,unknown,29,may,828,3,-1,0,unknown,yes,1,0.0872659924100739,0.16836112240748272,0.0,0.09414133292728177,VIP,41-50
53,blue-collar,married,secondary,no,1852,yes,no,unknown,29,may,134,4,-1,0,unknown,no,0,0.08961741688304614,0.027246848312322082,0.0,0.052982762935219696,High Value,51-60
30,services,divorced,secondary,no,63,yes,no,unknown,29,may,96,5,-1,0,unknown,no,0,0.0733753381874966,0.019520130134200894,0.0,0.04254370813400857,Low Value,18-30
30,blue-collar,single,secondary,no,17,yes,no,unknown,29,may,197,9,-1,0,unknown,no,0,0.07295771067492238,0.040056933712891415,0.0,0.04849593545132861,Medium Value,18-30
37,management,married,tertiary,no,1689,yes,no,unknown,29,may,645,2,-1,0,unknown,no,0,0.08813756287109836,0.13115087433916225,0.0,0.08341404373729785,VIP,31-40
39,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,209,3,-1,0,unknown,no,0,0.0728033700724493,0.04249694997966653,0.0,0.04915077003012461,Medium Value,31-40
27,admin.,single,secondary,no,-181,yes,yes,unknown,29,may,81,4,-1,0,unknown,no,0,0.07116009659905943,0.016470109800732005,0.0,0.04052108123974932,Low Value,18-30
46,technician,married,secondary,no,2527,yes,yes,unknown,29,may,201,3,-1,0,unknown,no,0,0.09574564668712437,0.04087027246848312,0.0,0.060133905084107125,High Value,41-50
32,blue-collar,married,secondary,no,544,no,no,unknown,29,may,69,3,-1,0,unknown,no,0,0.0777422693515879,0.014030093533956893,0.0,0.04308016273598102,Low Value,31-40
47,services,married,secondary,no,795,yes,no,unknown,29,may,42,3,-1,0,unknown,no,0,0.0800210629528081,0.00854005693371289,0.0,0.04257254855651792,Low Value,41-50
56,technician,single,secondary,no,3499,yes,no,unknown,29,may,248,3,-1,0,unknown,no,0,0.104570297604997,0.050427002846685644,0.0,0.06741324965650419,VIP,51-60
35,blue-collar,single,secondary,no,1253,no,no,unknown,29,may,2260,2,-1,0,unknown,no,0,0.08417918036061228,0.45953639690931275,0.0,0.17995050925309997,VIP,31-40
58,self-employed,married,tertiary,no,-81,no,no,unknown,29,may,54,22,-1,0,unknown,no,0,0.07206798249595991,0.010980073200488003,0.0,0.03932801320812636,Low Value,51-60
30,blue-collar,single,secondary,no,196,yes,no,unknown,29,may,91,7,-1,0,unknown,no,0,0.07458282643037424,0.018503456689711265,0.0,0.0428424502221005,Low Value,18-30
40,blue-collar,married,secondary,no,1100,yes,no,unknown,29,may,660,2,-1,0,unknown,no,0,0.08279011493835456,0.13420089467263116,0.0,0.08165532587096663,VIP,31-40
34,blue-collar,married,primary,no,425,yes,no,unknown,29,may,182,6,-1,0,unknown,no,0,0.07666188513427633,0.03700691337942253,0.0,0.049433016580964925,Medium Value,31-40
52,blue-collar,married,primary,no,17,yes,no,unknown,29,may,30,2,-1,0,unknown,no,0,0.07295771067492238,0.0061000406669377795,0.0,0.03830886753754252,Low Value,51-60
28,services,married,secondary,no,222,yes,no,unknown,29,may,101,23,-1,0,unknown,no,0,0.07481887676356837,0.020536803578690525,0.0,0.043570479455391345,Low Value,18-30
44,services,divorced,secondary,no,496,yes,yes,unknown,29,may,54,15,-1,0,unknown,no,0,0.07730648412107567,0.010980073200488003,0.0,0.04194726402068424,Low Value,41-50
38,management,single,tertiary,no,6836,yes,no,unknown,29,may,374,4,-1,0,unknown,no,0,0.13486644998456596,0.07604717364782432,0.0,0.09024737708663028,VIP,31-40
30,services,single,tertiary,no,3516,yes,no,unknown,29,may,447,4,-1,0,unknown,no,0,0.10472463820747009,0.09089060593737291,0.0,0.07962950088494691,VIP,18-30
36,blue-collar,married,primary,yes,-1168,yes,no,unknown,29,may,216,7,-1,0,unknown,no,0,0.06219926279665172,0.04392029280195201,0.0,0.044275719238911465,Low Value,31-40
31,blue-collar,single,primary,no,-502,yes,no,unknown,29,may,76,4,-1,0,unknown,no,0,0.0682457828700089,0.015453436356242375,0.0,0.03875892234187717,Low Value,31-40
42,blue-collar,married,primary,no,163,yes,no,unknown,29,may,62,6,-1,0,unknown,no,0,0.07428322408439708,0.012606750711671411,0.0,0.04092363725569997,Low Value,41-50
51,management,single,tertiary,no,3087,yes,no,unknown,29,may,86,4,-1,0,unknown,no,0,0.10082980770976704,0.017486783245221633,0.0,0.05566093882845001,High Value,51-60
44,blue-collar,married,secondary,no,3610,yes,no,unknown,29,may,23,15,-1,0,unknown,no,0,0.10557805095055654,0.004676697844652297,0.0,0.05419203482867396,High Value,41-50
58,blue-collar,married,secondary,no,1298,yes,no,unknown,29,may,516,4,-1,0,unknown,no,0,0.0845877290142175,0.1049206994713298,0.0,0.07377007434850769,VIP,51-60
32,management,single,tertiary,no,3886,yes,yes,unknown,29,may,151,7,-1,0,unknown,no,0,0.10808381602600187,0.030703538023586822,0.0,0.06325296942007698,High Value,31-40
44,blue-collar,married,secondary,no,-431,yes,no,unknown,29,may,52,8,-1,0,unknown,no,0,0.06889038185680825,0.01057340382269215,0.0,0.03761721207521177,Low Value,41-50
25,blue-collar,married,primary,no,172,yes,no,unknown,29,may,95,3,-1,0,unknown,no,0,0.07436493381511812,0.01931679544530297,0.0,0.04297750554114995,Low Value,18-30
46,entrepreneur,married,primary,no,171,yes,no,unknown,29,may,52,3,-1,0,unknown,no,0,0.07435585495614912,0.01057340382269215,0.0,0.040349948624882205,Low Value,41-50
54,blue-collar,married,unknown,no,6251,yes,no,unknown,29,may,421,3,-1,0,unknown,no,0,0.12955531748769816,0.08560390402602684,0.0,0.09045882995165713,VIP,51-60
46,management,married,tertiary,no,385,yes,no,unknown,29,may,52,4,-1,0,unknown,no,0,0.07629873077551615,0.01057340382269215,0.0,0.04132138653456572,Low Value,41-50
45,services,married,secondary,no,561,yes,no,unknown,29,may,340,7,-1,0,unknown,no,0,0.07789660995406097,0.06913379422529484,0.0,0.05968844324461894,High Value,41-50
20,student,single,tertiary,no,2764,yes,no,unknown,29,may,139,2,-1,0,unknown,no,0,0.0978973362627785,0.02826352175681171,0.0,0.05742772465843276,High Value,18-30
26,services,divorced,secondary,no,1600,yes,yes,unknown,30,may,288,3,-1,0,unknown,no,0,0.08732954442285694,0.058560390402602684,0.0,0.06123288933220927,High Value,18-30
36,technician,married,secondary,no,1345,yes,no,unknown,30,may,231,3,-1,0,unknown,no,0,0.08501443538576073,0.0469703131354209,0.0,0.056598311633506634,High Value,31-40
44,technician,married,secondary,no,378,yes,no,unknown,30,may,203,2,-1,0,unknown,no,0,0.07623517876273311,0.041276941846278975,0.0,0.05050067193525025,Medium Value,41-50
40,blue-collar,married,primary,no,-476,yes,no,unknown,30,may,105,2,-1,0,unknown,no,0,0.06848183320320303,0.02135014233428223,0.0,0.040645959301886185,Low Value,31-40
43,blue-collar,married,unknown,yes,-715,yes,no,unknown,30,may,67,3,-1,0,unknown,no,0,0.06631198590961089,0.013623424156161041,0.0,0.03724302020165376,Low Value,41-50
44,blue-collar,married,secondary,no,2885,yes,no,unknown,30,may,63,3,-1,0,unknown,no,0,0.09899587819802808,0.012810085400569337,0.0,0.05334096471918484,High Value,41-50
46,blue-collar,married,primary,no,476,yes,no,unknown,30,may,311,4,-1,0,unknown,no,0,0.07712490694169558,0.06323708824725498,0.0,0.05753357994502428,High Value,41-50
49,admin.,married,secondary,no,2501,yes,no,unknown,30,may,50,2,-1,0,unknown,no,0,0.09550959635393025,0.010166734444896299,0.0,0.050804818510434016,Medium Value,41-50
24,student,single,secondary,no,7,yes,no,unknown,30,may,86,3,-1,0,unknown,no,0,0.07286692208523234,0.017486783245221633,0.0,0.041679496016182656,Low Value,18-30
33,blue-collar,married,primary,no,331,yes,no,unknown,30,may,139,3,-1,0,unknown,no,0,0.07580847239118989,0.02826352175681171,0.0,0.046383292722638456,Medium Value,31-40
33,services,married,secondary,no,1785,yes,no,unknown,30,may,287,12,-1,0,unknown,no,0,0.08900913333212282,0.05835705571370476,0.0,0.062011683380172836,High Value,31-40
46,entrepreneur,married,primary,no,1757,yes,no,unknown,30,may,396,3,-1,0,unknown,no,0,0.08875492528099069,0.0805205368035787,0.0,0.06853362368156896,VIP,41-50
36,blue-collar,married,secondary,no,604,yes,no,unknown,30,may,235,1,-1,0,unknown,no,0,0.07828700088972819,0.04778365189101261,0.0,0.053478596012167874,High Value,31-40
44,management,married,tertiary,no,1732,yes,no,unknown,30,may,43,1,-1,0,unknown,no,0,0.08852795380676558,0.008743391622610817,0.0,0.04688699439016603,Medium Value,41-50
36,management,married,secondary,no,1898,yes,yes,unknown,30,may,233,1,-1,0,unknown,no,0,0.09003504439562036,0.04737698251321675,0.0,0.05923061695177521,High Value,31-40
40,services,divorced,secondary,no,1959,yes,no,unknown,30,may,177,1,-1,0,unknown,no,0,0.09058885479272966,0.0359902399349329,0.0,0.0560914993768447,High Value,31-40
37,blue-collar,married,primary,no,949,yes,no,unknown,30,may,149,1,-1,0,unknown,no,0,0.08141920723403484,0.03029686864579097,0.0,0.04979866421075471,Medium Value,31-40
37,self-employed,divorced,tertiary,no,601,yes,no,unknown,30,may,422,1,-1,0,unknown,no,0,0.07825976431282117,0.08580723871492477,0.0,0.064872053770888,VIP,31-40
50,technician,married,tertiary,no,11804,yes,no,unknown,30,may,83,1,-1,0,unknown,no,0,0.17997022134258167,0.016876779178527857,0.0,0.0950481444248492,VIP,41-50
40,blue-collar,divorced,primary,no,548,yes,yes,unknown,30,may,324,1,-1,0,unknown,no,0,0.07777858478746393,0.06588043920292802,0.0,0.05865342415461037,High Value,31-40
38,blue-collar,married,primary,no,563,yes,no,unknown,30,may,287,1,-1,0,unknown,no,0,0.077914767671999,0.05835705571370476,0.0,0.05646450055011092,High Value,31-40
55,blue-collar,married,secondary,no,471,yes,no,unknown,30,may,58,2,-1,0,unknown,no,0,0.07707951264685055,0.011793411956079707,0.0,0.042077779910249184,Low Value,51-60
37,technician,married,secondary,no,490,yes,no,unknown,30,may,226,1,-1,0,unknown,no,0,0.07725201096726164,0.045953639690931275,0.0,0.052412097390910205,Medium Value,31-40
52,management,married,secondary,no,428,yes,no,unknown,30,may,153,1,-1,0,unknown,no,0,0.07668912171118335,0.031110207401382674,0.0,0.047677623076006474,Medium Value,51-60
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,0,0.08393405116844915,0.030703538023586822,0.0,0.05117808699130062,Medium Value,51-60
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,0,0.12427142156773738,0.0063033753558357055,0.0,0.0640267233906194,High Value,31-40
33,management,single,tertiary,no,923,yes,no,unknown,30,may,118,6,-1,0,unknown,no,0,0.08118315690084071,0.023993493289955266,0.0,0.04778962643740694,Medium Value,31-40
36,management,single,tertiary,no,7606,yes,no,unknown,30,may,917,1,-1,0,unknown,yes,1,0.14185717139069964,0.18645790971939813,0.0,0.12686595861116925,VIP,31-40
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,0,0.08064750422166943,0.03477023180154534,0.0,0.05075482165129831,Medium Value,31-40
26,services,single,secondary,yes,-599,yes,yes,unknown,30,may,62,3,-1,0,unknown,no,0,0.06736513355001544,0.012606750711671411,0.0,0.03746459198850915,Low Value,18-30
38,entrepreneur,single,secondary,no,473,yes,yes,unknown,30,may,133,4,-1,0,unknown,no,0,0.07709767036478857,0.027043513623424154,0.0,0.04666188926942153,Medium Value,31-40
50,entrepreneur,married,primary,no,237,yes,yes,unknown,30,may,184,4,-1,0,unknown,no,0,0.07495505964810344,0.03741358275721838,0.0,0.04870160465121723,Medium Value,41-50
33,blue-collar,married,secondary,no,-338,yes,no,unknown,30,may,91,9,-1,0,unknown,no,0,0.06973471574092568,0.018503456689711265,0.0,0.040418394877376224,Low Value,31-40
44,unemployed,divorced,primary,no,757,no,no,unknown,30,may,498,4,-1,0,unknown,no,0,0.07967606631198591,0.10126067507116714,0.0,0.0702162356773431,VIP,41-50
27,blue-collar,married,unknown,no,-442,yes,no,unknown,30,may,85,7,-1,0,unknown,no,0,0.06879051440814919,0.01728344855632371,0.0,0.03958029177097171,Low Value,18-30
37,technician,single,secondary,no,1255,yes,no,unknown,30,may,224,2,-1,0,unknown,no,0,0.0841973380785503,0.04554697031313542,0.0,0.05576276013321578,High Value,31-40
25,student,single,secondary,no,1790,no,no,unknown,30,may,242,3,-1,0,unknown,no,0,0.08905452762696785,0.04920699471329809,0.0,0.05928936222747335,High Value,18-30
34,blue-collar,single,secondary,no,68,yes,no,unknown,30,may,192,6,-1,0,unknown,no,0,0.07342073248234163,0.03904026026840179,0.0,0.04842244432169135,Medium Value,31-40
44,services,single,secondary,no,-389,yes,no,unknown,30,may,207,4,-1,0,unknown,no,0,0.06927169393350645,0.04209028060187068,0.0,0.047262931147314426,Medium Value,41-50
40,technician,single,secondary,no,5637,yes,no,unknown,30,may,553,3,-1,0,unknown,yes,1,0.12398089808072922,0.11244408296055307,0.0,0.09572367392853054,VIP,31-40
43,admin.,married,secondary,no,1807,yes,yes,unknown,30,may,711,1,-1,0,unknown,no,0,0.08920886822944094,0.14457096380642537,0.0,0.08797572325664807,VIP,41-50
35,services,married,secondary,no,0,no,no,unknown,30,may,147,9,-1,0,unknown,no,0,0.0728033700724493,0.02989019926799512,0.0,0.04536874481662319,Low Value,31-40
55,management,divorced,primary,no,3629,yes,no,unknown,30,may,87,1,-1,0,unknown,no,0,0.10575054927096764,0.01769011793411956,0.0,0.058182310015719683,High Value,51-60
42,management,married,tertiary,no,2440,yes,no,unknown,30,may,199,2,-1,0,unknown,no,0,0.09495578595682096,0.04046360309068727,0.0,0.05961697390561666,High Value,41-50
55,admin.,single,secondary,no,1854,yes,no,unknown,30,may,34,2,-1,0,unknown,no,0,0.08963557460098416,0.0069133794225294835,0.0,0.04689180112725093,Medium Value,51-60
30,blue-collar,single,secondary,no,931,yes,no,unknown,30,may,65,7,-1,0,unknown,no,0,0.08125578777259275,0.013216754778365189,0.0,0.04459292031980593,Low Value,18-30
